TIPO;PEDIDO;CODIGO_CLIENTE;CLIENTE;CIDADE;UF;PAIS;ITEM;NUM_NF;DT_NUM_NF;NUM_SERIAL;RTM;GARANTIA
WBP EQUIPAMENTO DOMESTICO;174323;666269;L C OLIVEIRA DE OLIVEIRA LTDA;TIMON;MA;BR ;W7GCEN-4009809;226619;27/09/2024;813518;NAO;365
WBP EQUIPAMENTO DOMESTICO;174428;666396;AUTO POSTO ANDRADE NEVES LTDA;CAMPINAS;SP;BR ;W7GVIS-4009526;226387;19/09/2024;814251;NAO;365
WBP EQUIPAMENTO DOMESTICO;174428;666396;AUTO POSTO ANDRADE NEVES LTDA;CAMPINAS;SP;BR ;W7GVIS-4009528;226387;19/09/2024;814252;NAO;365
WBP EQUIPAMENTO DOMESTICO;174428;666396;AUTO POSTO ANDRADE NEVES LTDA;CAMPINAS;SP;BR ;W7GVIS-4009528;226387;19/09/2024;814253;NAO;365
WBP EQUIPAMENTO DOMESTICO;174428;666396;AUTO POSTO ANDRADE NEVES LTDA;CAMPINAS;SP;BR ;W7GVIS-4009528;226387;19/09/2024;814254;NAO;365
WBP EQUIPAMENTO DOMESTICO;174430;663041;POSTO LALA 93 LTDA;ANAURILANDIA;MS;BR ;W7GVIS-4009532;226384;19/09/2024;813714;NAO;365
WBP EQUIPAMENTO DOMESTICO;174430;663041;POSTO LALA 93 LTDA;ANAURILANDIA;MS;BR ;W7GVIS-4009532;226384;19/09/2024;813715;NAO;365
WBP EQUIPAMENTO DOMESTICO;174430;663041;POSTO LALA 93 LTDA;ANAURILANDIA;MS;BR ;W7E123-4009530;226384;19/09/2024;813679;NAO;365
WBP EQUIPAMENTO DOMESTICO;174430;663041;POSTO LALA 93 LTDA;ANAURILANDIA;MS;BR ;W7E123-4009530;226384;19/09/2024;813680;NAO;365
WBP EQUIPAMENTO DOMESTICO;174430;663041;POSTO LALA 93 LTDA;ANAURILANDIA;MS;BR ;W7E123-4009530;226384;19/09/2024;813681;NAO;365
WBP EQUIPAMENTO DOMESTICO;174439;666383;AUTO POSTO NAZARAO DE CARIACICA LTDA;CARIACICA;ES;BR ;W7E123-4009811;226417;20/09/2024;813702;NAO;548
WBP EQUIPAMENTO DOMESTICO;174439;666383;AUTO POSTO NAZARAO DE CARIACICA LTDA;CARIACICA;ES;BR ;W7E123-4009811;226417;20/09/2024;813703;NAO;548
WBP EQUIPAMENTO DOMESTICO;174439;666383;AUTO POSTO NAZARAO DE CARIACICA LTDA;CARIACICA;ES;BR ;W7E123-4009811;226417;20/09/2024;813704;NAO;548
WBP EQUIPAMENTO DOMESTICO;174443;187273;POSTO RIO NEGRO LTDA;SAO MATEUS;ES;BR ;W7E123-4009813;226418;20/09/2024;813705;NAO;365
WBP EQUIPAMENTO DOMESTICO;174443;187273;POSTO RIO NEGRO LTDA;SAO MATEUS;ES;BR ;W7E123-4009813;226418;20/09/2024;813706;NAO;365
WBP EQUIPAMENTO DOMESTICO;174443;187273;POSTO RIO NEGRO LTDA;SAO MATEUS;ES;BR ;W7E123-4009813;226418;20/09/2024;813707;NAO;365
WBP EQUIPAMENTO DOMESTICO;174444;666392;POSTO SOTURNO LTDA;CACHOEIRO DE ITAPEMIRIM;ES;BR ;W7E123-4009815;226419;20/09/2024;813708;NAO;365
WBP EQUIPAMENTO DOMESTICO;174458;126589;UNIPOSTO DERIVADO DE PETROLEO LTDA;CACHOEIRO DE ITAPEMIRIM;ES;BR ;W7E123-4009817;226420;20/09/2024;813709;NAO;365
WBP EQUIPAMENTO DOMESTICO;174468;656907;METROPOLITANO COMBUSTIVEIS LTDA;MARABA;PA;BR ;W7GVIS-4009827;226386;19/09/2024;813716;NAO;365
WBP EQUIPAMENTO DOMESTICO;174459;666385;SUPER POSTO JEQUITIBA LTDA;LINHARES;ES;BR ;W7E123-4009819;226421;20/09/2024;813710;NAO;548
WBP EQUIPAMENTO DOMESTICO;174459;666385;SUPER POSTO JEQUITIBA LTDA;LINHARES;ES;BR ;W7E123-4009819;226421;20/09/2024;813711;NAO;548
WBP EQUIPAMENTO DOMESTICO;174459;666385;SUPER POSTO JEQUITIBA LTDA;LINHARES;ES;BR ;W7E123-4009819;226421;20/09/2024;813712;NAO;548
WBP EQUIPAMENTO DOMESTICO;174469;666431;EMPRESA DE ONIBUS TRANSGIRO LTDA;MARECHAL CANDIDO RONDON;PR;BR ;W7GCEN-4009829;226162;09/09/2024;813618;NAO;365
WBP EQUIPAMENTO DOMESTICO;174470;663038;SMR COMERCIO DE COMBUSTIVEIS LTDA;COLIDER;MT;BR ;W7HXH-4009833;226137;09/09/2024;813578;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174472;666419;TERRA COMERCIO DE DERIVADOS DE PETROLEO LTDA;SANTAREM;PA;BR ;W7GVIS-4009837;226382;19/09/2024;813717;NAO;365
WBP EQUIPAMENTO DOMESTICO;174472;666419;TERRA COMERCIO DE DERIVADOS DE PETROLEO LTDA;SANTAREM;PA;BR ;W7GVIS-4009837;226382;19/09/2024;813718;NAO;365
WBP EQUIPAMENTO DOMESTICO;174470;663038;SMR COMERCIO DE COMBUSTIVEIS LTDA;COLIDER;MT;BR ;W7HXH-4009831;226137;09/09/2024;813576;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174470;663038;SMR COMERCIO DE COMBUSTIVEIS LTDA;COLIDER;MT;BR ;W7HXH-4009831;226137;09/09/2024;813577;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174471;666343;POSTOS TRACUATEUA LTDA;SANTO ANTONIO DO TAUA;PA;BR ;W7GCEN-4009835;226165;09/09/2024;813614;NAO;365
WBP EQUIPAMENTO DOMESTICO;174471;666343;POSTOS TRACUATEUA LTDA;SANTO ANTONIO DO TAUA;PA;BR ;W7GCEN-4009835;226165;09/09/2024;813615;NAO;365
WBP EQUIPAMENTO DOMESTICO;174483;666432;POSTO PALMEIRA LTDA;CURITIBA;PR;BR ;W7HXH-4009996;226208;12/09/2024;813731;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174483;666432;POSTO PALMEIRA LTDA;CURITIBA;PR;BR ;W7HXH-4009994;226208;12/09/2024;813729;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174483;666432;POSTO PALMEIRA LTDA;CURITIBA;PR;BR ;W7HXH-4009994;226208;12/09/2024;813730;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174493;135015;POSTO SUPREMO LTDA;CONTAGEM;MG;BR ;W7E123-4010036;226407;20/09/2024;813682;NAO;365
WBP EQUIPAMENTO DOMESTICO;174494;119972;COMERCIAL DE PRODUTOS DE PETROLEO CATU LTDA;CATU;BA;BR ;W7GVIS-4010034;226379;19/09/2024;813719;NAO;365
WBP EQUIPAMENTO DOMESTICO;174495;666433;AUTO POSTO CIDADE JARDIM DE PEDERNEIRAS LTDA;PEDERNEIRAS;SP;BR ;W7HXH-4010040;226404;20/09/2024;813673;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174495;666433;AUTO POSTO CIDADE JARDIM DE PEDERNEIRAS LTDA;PEDERNEIRAS;SP;BR ;W7HXH-4010038;226404;20/09/2024;813671;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174495;666433;AUTO POSTO CIDADE JARDIM DE PEDERNEIRAS LTDA;PEDERNEIRAS;SP;BR ;W7HXH-4010038;226404;20/09/2024;813672;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174496;665709;QUEIROZ COMBUSTIVEIS LTDA;PEDRA BONITA;MG;BR ;W7E123-4010042;226406;20/09/2024;813616;NAO;365
WBP EQUIPAMENTO DOMESTICO;174498;666437;AUTO POSTO CELINA LTDA;ALEGRE;ES;BR ;W7E123-4010046;226454;23/09/2024;813713;NAO;365
WBP EQUIPAMENTO DOMESTICO;174497;666450;BARROS FILHOS LTDA;SOROCABA;SP;BR ;W7HXH-4010044;226201;11/09/2024;813674;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174502;654734;POTENCIAL PETROLEO LTDA;ARAUCARIA;PR;BR ;W7GCEN-4010054;226492;24/09/2024;813976;NAO;365
WBP EQUIPAMENTO DOMESTICO;174502;654734;POTENCIAL PETROLEO LTDA;ARAUCARIA;PR;BR ;W7GCEN-4010052;226492;24/09/2024;813975;NAO;365
WBP EQUIPAMENTO DOMESTICO;174502;654734;POTENCIAL PETROLEO LTDA;ARAUCARIA;PR;BR ;W7GCEN-4010048;226492;24/09/2024;813974;NAO;365
WBP EQUIPAMENTO DOMESTICO;174507;666453;AUTO POSTO ASTRO LTDA;SAO JOAO DO MANHUACU;MG;BR ;W7E123-4010241;226635;27/09/2024;813977;NAO;365
WBP EQUIPAMENTO DOMESTICO;174507;666453;AUTO POSTO ASTRO LTDA;SAO JOAO DO MANHUACU;MG;BR ;W7E123-4010241;226635;27/09/2024;813978;NAO;365
WBP EQUIPAMENTO DOMESTICO;174502;654734;POTENCIAL PETROLEO LTDA;ARAUCARIA;PR;BR ;W7GCEN-4010050;226492;24/09/2024;813973;NAO;365
WBP EQUIPAMENTO DOMESTICO;174508;666454;AUTO POSTO NAZARAO REALEZA LTDA;MANHUACU;MG;BR ;W7E123-4010243;226636;27/09/2024;813979;NAO;365
WBP EQUIPAMENTO DOMESTICO;174531;119484;KOTINSKI E CIA LTDA;BOA VISTA;RR;BR ;W7HX1-4010245;227310;23/10/2024;813675;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174531;119484;KOTINSKI E CIA LTDA;BOA VISTA;RR;BR ;W7HX1-4010247;227310;23/10/2024;813676;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174531;119484;KOTINSKI E CIA LTDA;BOA VISTA;RR;BR ;W7HXH-4010249;227310;23/10/2024;813677;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174534;118116;DISLUB COMBUSTIVEIS S A;CABO DE SANTO AGOSTINHO;PE;BR ;W7GCEN-4010253;226291;17/09/2024;813695;NAO;365
WBP EQUIPAMENTO DOMESTICO;174534;118116;DISLUB COMBUSTIVEIS S A;CABO DE SANTO AGOSTINHO;PE;BR ;W7GCEN-4010251;226291;17/09/2024;813696;NAO;365
WBP EQUIPAMENTO DOMESTICO;174536;118116;DISLUB COMBUSTIVEIS S A;CABO DE SANTO AGOSTINHO;PE;BR ;W7HXH-4010257;226292;17/09/2024;813732;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174536;118116;DISLUB COMBUSTIVEIS S A;CABO DE SANTO AGOSTINHO;PE;BR ;W7HX1-4010255;226292;17/09/2024;813728;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174538;118116;DISLUB COMBUSTIVEIS S A;CABO DE SANTO AGOSTINHO;PE;BR ;W7GCEN-4010259;226289;17/09/2024;813701;NAO;365
WBP EQUIPAMENTO DOMESTICO;174538;118116;DISLUB COMBUSTIVEIS S A;CABO DE SANTO AGOSTINHO;PE;BR ;W7GCEN-4010261;226289;17/09/2024;813700;NAO;365
WBP EQUIPAMENTO DOMESTICO;174538;118116;DISLUB COMBUSTIVEIS S A;CABO DE SANTO AGOSTINHO;PE;BR ;W7GCEN-4010263;226289;17/09/2024;813697;NAO;365
WBP EQUIPAMENTO DOMESTICO;174544;666468;WATT DISTRIBUIDORA BRASI. DE COMBUSTIVEIS E DERIVA;CUIABA;MT;BR ;W7GCEN-4010267;226414;20/09/2024;813793;NAO;365
WBP EQUIPAMENTO DOMESTICO;174604;666468;WATT DISTRIBUIDORA BRASI. DE COMBUSTIVEIS E DERIVA;CUIABA;MT;BR ;W7GCEN-4010452;226415;20/09/2024;813924;NAO;365
WBP EQUIPAMENTO DOMESTICO;174545;576988;PONTUAL PECAS LTDA;FORMOSA;GO;BR ;W7HX1-4010269;226225;12/09/2024;813678;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174546;662627;AUTO POSTO VASCONCELOS LTDA;MATRIZ DE CAMARAGIBE;AL;BR ;W7GCEN-4010271;226413;20/09/2024;813794;SIM;365
WBP EQUIPAMENTO DOMESTICO;174604;666468;WATT DISTRIBUIDORA BRASI. DE COMBUSTIVEIS E DERIVA;CUIABA;MT;BR ;W7GCEN-4010454;226415;20/09/2024;813925;NAO;365
WBP EQUIPAMENTO DOMESTICO;174604;666468;WATT DISTRIBUIDORA BRASI. DE COMBUSTIVEIS E DERIVA;CUIABA;MT;BR ;W7GCEN-4010456;226415;20/09/2024;813926;NAO;365
WBP EQUIPAMENTO DOMESTICO;174604;666468;WATT DISTRIBUIDORA BRASI. DE COMBUSTIVEIS E DERIVA;CUIABA;MT;BR ;W7GCEN-4010456;226415;20/09/2024;813927;NAO;365
WBP EQUIPAMENTO DOMESTICO;174604;666468;WATT DISTRIBUIDORA BRASI. DE COMBUSTIVEIS E DERIVA;CUIABA;MT;BR ;W7GCEN-4010456;226415;20/09/2024;813928;NAO;365
WBP EQUIPAMENTO DOMESTICO;174606;167344;AUTO POSTO NAZARAO LTDA;SAO JOAO DO MANHUACU;MG;BR ;W7E123-4010458;226638;27/09/2024;813956;NAO;365
WBP EQUIPAMENTO DOMESTICO;174606;167344;AUTO POSTO NAZARAO LTDA;SAO JOAO DO MANHUACU;MG;BR ;W7E123-4010458;226638;27/09/2024;813957;NAO;365
WBP EQUIPAMENTO DOMESTICO;174610;666491;RENIS EUSTAQUIO GONCALVES JUNIOR;GOIATUBA;GO;BR ;W7GCEN-4010462;226226;12/09/2024;813737;NAO;365
WBP EQUIPAMENTO DOMESTICO;174607;666496;AUTO POSTO DANTAS LTDA;CACHOEIRO DE ITAPEMIRIM;ES;BR ;W7E123-4010460;226633;27/09/2024;813736;NAO;365
WBP EQUIPAMENTO DOMESTICO;174612;666404;AUTO POSTO NAZARAO MIRADOURO LTDA;MIRADOURO;MG;BR ;W7E123-4010464;226640;27/09/2024;813958;NAO;365
WBP EQUIPAMENTO DOMESTICO;174612;666404;AUTO POSTO NAZARAO MIRADOURO LTDA;MIRADOURO;MG;BR ;W7E123-4010464;226640;27/09/2024;813959;NAO;365
WBP EQUIPAMENTO DOMESTICO;174617;118116;DISLUB COMBUSTIVEIS S A;CABO DE SANTO AGOSTINHO;PE;BR ;W7GCEN-4010470;226163;09/09/2024;813698;NAO;365
WBP EQUIPAMENTO DOMESTICO;174617;118116;DISLUB COMBUSTIVEIS S A;CABO DE SANTO AGOSTINHO;PE;BR ;W7GCEN-4010468;226163;09/09/2024;813699;NAO;365
WBP EQUIPAMENTO DOMESTICO;174621;666452;M DE FREITAS NOGUEIRA LTDA;MOJUI DOS CAMPOS;PA;BR ;W7HXH-4010476;226491;24/09/2024;813964;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174621;666452;M DE FREITAS NOGUEIRA LTDA;MOJUI DOS CAMPOS;PA;BR ;W7HXH-4010474;226491;24/09/2024;813963;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174622;666394;AUTO POSTO IRMAOS RIBEIRO LTDA;BATATAIS;SP;BR ;W7GVIS-4010478;226542;25/09/2024;813720;NAO;365
WBP EQUIPAMENTO DOMESTICO;174622;666394;AUTO POSTO IRMAOS RIBEIRO LTDA;BATATAIS;SP;BR ;W7GVIS-4010480;226542;25/09/2024;813721;NAO;365
WBP EQUIPAMENTO DOMESTICO;174622;666394;AUTO POSTO IRMAOS RIBEIRO LTDA;BATATAIS;SP;BR ;W7GVIS-4010480;226542;25/09/2024;813722;NAO;365
WBP EQUIPAMENTO DOMESTICO;174623;666497;POSTO MG10 LTDA;JABOTICATUBAS;MG;BR ;W7GCEN-4010482;226841;07/10/2024;813929;NAO;365
WBP EQUIPAMENTO DOMESTICO;174623;666497;POSTO MG10 LTDA;JABOTICATUBAS;MG;BR ;W7GCEN-4010486;226841;07/10/2024;813932;NAO;365
WBP EQUIPAMENTO DOMESTICO;174623;666497;POSTO MG10 LTDA;JABOTICATUBAS;MG;BR ;W7GCEN-4010484;226841;07/10/2024;813930;NAO;365
WBP EQUIPAMENTO DOMESTICO;174623;666497;POSTO MG10 LTDA;JABOTICATUBAS;MG;BR ;W7GCEN-4010484;226841;07/10/2024;813931;NAO;365
WBP EQUIPAMENTO DOMESTICO;174626;134902;ALE COMBUSTIVEIS S.A;VILA VELHA;ES;BR ;W7GVIS-4010488;226493;24/09/2024;813723;NAO;365
WBP EQUIPAMENTO DOMESTICO;174641;666339;AP MAGALHAES E CIA LTDA;IPATINGA;MG;BR ;W7HXH-4010699;226290;17/09/2024;813965;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174642;430717;POSTO MARIANA LTDA;MARIANA;MG;BR ;W7GCEN-4010701;226229;12/09/2024;813933;NAO;365
WBP EQUIPAMENTO DOMESTICO;174643;666502;AUTO POSTO CORREA E LOJA DE CONVENIENCIA LTDA;NAZARIO;GO;BR ;W7GVIS-4010709;226504;24/09/2024;813740;NAO;365
WBP EQUIPAMENTO DOMESTICO;174643;666502;AUTO POSTO CORREA E LOJA DE CONVENIENCIA LTDA;NAZARIO;GO;BR ;W7GVIS-4010707;226504;24/09/2024;813739;NAO;365
WBP EQUIPAMENTO DOMESTICO;174643;666502;AUTO POSTO CORREA E LOJA DE CONVENIENCIA LTDA;NAZARIO;GO;BR ;W7GVIS-4010703;226504;24/09/2024;813738;NAO;365
WBP EQUIPAMENTO DOMESTICO;174643;666502;AUTO POSTO CORREA E LOJA DE CONVENIENCIA LTDA;NAZARIO;GO;BR ;W7GVIS-4010705;226504;24/09/2024;813753;NAO;365
WBP EQUIPAMENTO DOMESTICO;174649;666499;JP COMERCIO DE COMBUSTIVEIS E DERIVADOS DE PETROLE;PARIPIRANGA;BA;BR ;W7HX1-4010671;226204;11/09/2024;813735;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174649;666499;JP COMERCIO DE COMBUSTIVEIS E DERIVADOS DE PETROLE;PARIPIRANGA;BA;BR ;W7HXH-4010669;226204;11/09/2024;813734;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174661;666523;WALID ALI SALEH ES SAID;CHUI;RS;BR ;W7HX1-4010711;226469;23/09/2024;813970;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174663;666531;AUTO POSTO FILHOTINHO LTDA;POCRANE;MG;BR ;W7GCEN-4010717;226198;11/09/2024;813743;NAO;365
WBP EQUIPAMENTO DOMESTICO;174664;665370;AUTO POSTO VARGAS PN LTDA;PONTE NOVA;MG;BR ;W7HXH-4010719;229176;03/01/2025;814676;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174663;666531;AUTO POSTO FILHOTINHO LTDA;POCRANE;MG;BR ;W7GCEN-4010713;226198;11/09/2024;813742;NAO;365
WBP EQUIPAMENTO DOMESTICO;174663;666531;AUTO POSTO FILHOTINHO LTDA;POCRANE;MG;BR ;W7GCEN-4010715;226198;11/09/2024;813741;NAO;365
WBP EQUIPAMENTO DOMESTICO;174664;665370;AUTO POSTO VARGAS PN LTDA;PONTE NOVA;MG;BR ;W7HXH-4010721;229176;03/01/2025;814677;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174664;665370;AUTO POSTO VARGAS PN LTDA;PONTE NOVA;MG;BR ;W7HXH-4010721;229176;03/01/2025;814678;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174665;665358;POSTO VARGAS DE JF;JUIZ DE FORA;MG;BR ;W7HXH-4010725;226713;30/09/2024;814610;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174665;665358;POSTO VARGAS DE JF;JUIZ DE FORA;MG;BR ;W7HXH-4010725;226713;30/09/2024;814611;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174665;665358;POSTO VARGAS DE JF;JUIZ DE FORA;MG;BR ;W7HXH-4010723;226713;30/09/2024;814609;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174666;614002;AUTO POSTO MANGABEIRAS LTDA;MACEIO;AL;BR ;W7GVIS-4010727;226596;26/09/2024;813971;NAO;365
WBP EQUIPAMENTO DOMESTICO;174667;666492;ADENILZA LUCIANO DE MEDEIROS COMERCIO DE COMBUSTIV;SOLEDADE;PB;BR ;W7GVIS-4010729;226383;19/09/2024;813724;NAO;365
WBP EQUIPAMENTO DOMESTICO;174667;666492;ADENILZA LUCIANO DE MEDEIROS COMERCIO DE COMBUSTIV;SOLEDADE;PB;BR ;W7GVIS-4010731;226383;19/09/2024;813725;NAO;365
WBP EQUIPAMENTO DOMESTICO;174667;666492;ADENILZA LUCIANO DE MEDEIROS COMERCIO DE COMBUSTIV;SOLEDADE;PB;BR ;W7GVIS-4010735;226383;19/09/2024;813727;NAO;365
WBP EQUIPAMENTO DOMESTICO;174667;666492;ADENILZA LUCIANO DE MEDEIROS COMERCIO DE COMBUSTIV;SOLEDADE;PB;BR ;W7GVIS-4010733;226383;19/09/2024;813726;NAO;365
WBP EQUIPAMENTO DOMESTICO;174678;666536;AUTO POSTO PORTUGAL LTDA;BORRAZOPOLIS;PR;BR ;W7GCEN-4011036;226197;11/09/2024;813792;NAO;365
WBP EQUIPAMENTO DOMESTICO;174678;666536;AUTO POSTO PORTUGAL LTDA;BORRAZOPOLIS;PR;BR ;W7GCEN-4011034;226197;11/09/2024;813795;NAO;365
WBP EQUIPAMENTO DOMESTICO;174678;666536;AUTO POSTO PORTUGAL LTDA;BORRAZOPOLIS;PR;BR ;W7GCEN-4011034;226197;11/09/2024;813796;NAO;365
WBP EQUIPAMENTO DOMESTICO;174678;666536;AUTO POSTO PORTUGAL LTDA;BORRAZOPOLIS;PR;BR ;W7GCEN-4011034;226197;11/09/2024;CEN99;NAO;365
WBP EQUIPAMENTO DOMESTICO;174678;666536;AUTO POSTO PORTUGAL LTDA;BORRAZOPOLIS;PR;BR ;W7GCEN-4011034;226197;11/09/2024;Liberado;NAO;365
WBP EQUIPAMENTO DOMESTICO;174678;666536;AUTO POSTO PORTUGAL LTDA;BORRAZOPOLIS;PR;BR ;W7GCEN-4011034;226197;11/09/2024;W7GCEN-4011036;NAO;365
WBP EQUIPAMENTO DOMESTICO;174678;666536;AUTO POSTO PORTUGAL LTDA;BORRAZOPOLIS;PR;BR ;W7GCEN-4011032;226197;11/09/2024;813791;NAO;365
WBP EQUIPAMENTO DOMESTICO;174678;666536;AUTO POSTO PORTUGAL LTDA;BORRAZOPOLIS;PR;BR ;W7GCEN-4011030;226197;11/09/2024;813790;NAO;365
WBP EQUIPAMENTO DOMESTICO;174684;666539;MC INCORPORACAO IMOBILIARIA LTDA;CIANORTE;PR;BR ;W7GVIS-4011038;226526;25/09/2024;813982;NAO;365
WBP EQUIPAMENTO DOMESTICO;174684;666539;MC INCORPORACAO IMOBILIARIA LTDA;CIANORTE;PR;BR ;W7GVIS-4011040;226526;25/09/2024;813980;NAO;365
WBP EQUIPAMENTO DOMESTICO;174684;666539;MC INCORPORACAO IMOBILIARIA LTDA;CIANORTE;PR;BR ;W7GVIS-4011040;226526;25/09/2024;813981;NAO;365
WBP EQUIPAMENTO DOMESTICO;174696;666363;AUTO POSTO UNIVERSAL LTDA;ITABUNA;BA;BR ;W7GVIS-4011048;229699;28/01/2025;813985;NAO;365
WBP EQUIPAMENTO DOMESTICO;174696;666363;AUTO POSTO UNIVERSAL LTDA;ITABUNA;BA;BR ;W7GVIS-4011046;229699;28/01/2025;813983;NAO;365
WBP EQUIPAMENTO DOMESTICO;174696;666363;AUTO POSTO UNIVERSAL LTDA;ITABUNA;BA;BR ;W7GVIS-4011050;229699;28/01/2025;813986;NAO;365
WBP EQUIPAMENTO DOMESTICO;174696;666363;AUTO POSTO UNIVERSAL LTDA;ITABUNA;BA;BR ;W7GVIS-4011044;229699;28/01/2025;813984;NAO;365
WBP EQUIPAMENTO DOMESTICO;174705;666541;KARLA RAMOS MAFRA LTDA;SAO PAULO DE OLIVENCA;AM;BR ;W7GCEN-4011052;226318;18/09/2024;813955;NAO;365
WBP EQUIPAMENTO DOMESTICO;174707;163846;DISTRIBUIDORA EQUADOR DE PRODUTOS DE PETROLEO S A;SENADOR GUIOMARD;AC;BR ;W7HXH-4011060;226287;17/09/2024;813755;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174707;163846;DISTRIBUIDORA EQUADOR DE PRODUTOS DE PETROLEO S A;SENADOR GUIOMARD;AC;BR ;W7HXH-4011060;226287;17/09/2024;813756;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174707;163846;DISTRIBUIDORA EQUADOR DE PRODUTOS DE PETROLEO S A;SENADOR GUIOMARD;AC;BR ;W7HX1-4011056;226287;17/09/2024;813754;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174708;163846;DISTRIBUIDORA EQUADOR DE PRODUTOS DE PETROLEO S A;SENADOR GUIOMARD;AC;BR ;W7HX1-4011066;226286;17/09/2024;813757;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174708;163846;DISTRIBUIDORA EQUADOR DE PRODUTOS DE PETROLEO S A;SENADOR GUIOMARD;AC;BR ;W7HXH-4011068;226286;17/09/2024;813758;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174708;163846;DISTRIBUIDORA EQUADOR DE PRODUTOS DE PETROLEO S A;SENADOR GUIOMARD;AC;BR ;W7HX1-4011062;226286;17/09/2024;813789;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174708;163846;DISTRIBUIDORA EQUADOR DE PRODUTOS DE PETROLEO S A;SENADOR GUIOMARD;AC;BR ;W7HXH-4011072;226286;17/09/2024;813759;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174710;666388;SANTA CLARA COMERCIO DE COMBUSTIVEIS LTDA;CACHOEIRO DE ITAPEMIRIM;ES;BR ;W7E123-4011080;226637;27/09/2024;813744;NAO;548
WBP EQUIPAMENTO DOMESTICO;174710;666388;SANTA CLARA COMERCIO DE COMBUSTIVEIS LTDA;CACHOEIRO DE ITAPEMIRIM;ES;BR ;W7E123-4011080;226637;27/09/2024;813745;NAO;548
WBP EQUIPAMENTO DOMESTICO;174711;666387;POSTO DIAMANTE NEGRO LTDA;RIO NOVO DO SUL;ES;BR ;W7E123-4011082;226631;27/09/2024;813746;NAO;548
WBP EQUIPAMENTO DOMESTICO;174712;163846;DISTRIBUIDORA EQUADOR DE PRODUTOS DE PETROLEO S A;SENADOR GUIOMARD;AC;BR ;W7GCEN-4011084;226285;17/09/2024;813761;NAO;365
WBP EQUIPAMENTO DOMESTICO;174712;163846;DISTRIBUIDORA EQUADOR DE PRODUTOS DE PETROLEO S A;SENADOR GUIOMARD;AC;BR ;W7GCEN-4011090;226285;17/09/2024;813763;NAO;365
WBP EQUIPAMENTO DOMESTICO;174712;163846;DISTRIBUIDORA EQUADOR DE PRODUTOS DE PETROLEO S A;SENADOR GUIOMARD;AC;BR ;W7GCEN-4011088;226285;17/09/2024;813762;NAO;365
WBP EQUIPAMENTO DOMESTICO;174712;163846;DISTRIBUIDORA EQUADOR DE PRODUTOS DE PETROLEO S A;SENADOR GUIOMARD;AC;BR ;W7GCEN-4011086;226285;17/09/2024;813760;NAO;365
WBP EQUIPAMENTO DOMESTICO;174713;499827;POSTO ITAOCA LTDA;CACHOEIRO DE ITAPEMIRIM;ES;BR ;W7E123-4011092;226632;27/09/2024;813747;NAO;548
WBP EQUIPAMENTO DOMESTICO;174714;666400;POSTO BRASIL CACHOEIRO LTDA;CACHOEIRO DE ITAPEMIRIM;ES;BR ;W7GVIS-4011094;226423;20/09/2024;813750;NAO;365
WBP EQUIPAMENTO DOMESTICO;174714;666400;POSTO BRASIL CACHOEIRO LTDA;CACHOEIRO DE ITAPEMIRIM;ES;BR ;W7GVIS-4011096;226423;20/09/2024;813748;NAO;365
WBP EQUIPAMENTO DOMESTICO;174714;666400;POSTO BRASIL CACHOEIRO LTDA;CACHOEIRO DE ITAPEMIRIM;ES;BR ;W7GVIS-4011096;226423;20/09/2024;813749;NAO;365
